symbol,name,price,change
HMY,Harmony Gold Mining Company Limited,,14.15 +1.31 (+10.16%)
WRB,W. R. Berkley Corporation,,71.44 +5.16 (+7.79%)
GFI,Gold Fields Limited,,22.15 +1.19 (+5.65%)
SLNO,"Soleno Therapeutics, Inc.",,71.19 +3.80 (+5.64%)
APP,AppLovin Corporation,,271.58 +9.88 (+3.77%)
ZLAB,Zai Lab Limited,,37.50 +1.32 (+3.65%)
EONGY,E.ON SE,,15.11 +0.46 (+3.14%)
BRZE,"Braze, Inc.",,37.99 +1.29 (+3.51%)
