symbol,name,price,change
HMY,Harmony Gold Mining Company Limited,,14.06 +1.22 (+9.54%)
MLGO,MicroAlgo Inc.,,17.35 +1.41 (+8.85%)
WRB,W. R. Berkley Corporation,,71.25 +4.97 (+7.51%)
SLNO,"Soleno Therapeutics, Inc.",,71.99 +4.60 (+6.83%)
GFI,Gold Fields Limited,,21.90 +0.94 (+4.48%)
APP,AppLovin Corporation,,272.38 +10.68 (+4.08%)
CWT,California Water Service Group,,48.28 +1.77 (+3.81%)
DNLI,Denali Therapeutics Inc.,,14.78 +0.58 (+4.08%)
